phi_J,phi_F,phi_J_normalized,phi_F_normalized,v_J,v_F,v_JF,marginal_J,marginal_F,season,week,n_contestants,t
0.974341649025257,0.02565835097474306,0.974341649025257,0.02565835097474306,0.9486832980505139,0.0,1.0,1.0,0.05131670194948612,20,9,4,0.9
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,20,10,3,1.0
0.4972144630058765,0.5027855369941234,0.4972144630058765,0.5027855369941234,0.994428926011753,0.9999999999999999,0.9999999999999999,0.0,0.005571073988246855,21,1,13,0.09090909090909091
0.4916428654850189,0.5083571345149811,0.4916428654850189,0.5083571345149811,0.9832857309700378,1.0,1.0,0.0,0.016714269029962203,21,2,13,0.18181818181818182
0.4984732788787154,0.5015267211212846,0.4984732788787154,0.5015267211212846,0.9969465577574308,1.0,1.0,0.0,0.0030534422425692043,21,3,10,0.2727272727272727
0.49540572187681964,0.5045942781231804,0.49540572187681964,0.5045942781231804,0.9908114437536393,1.0,1.0,0.0,0.009188556246360724,21,4,10,0.36363636363636365
0.49791230820965526,0.5020876917903447,0.49791230820965526,0.5020876917903447,0.9958246164193105,1.0,1.0,0.0,0.0041753835806894735,21,5,9,0.45454545454545453
0.4936031480821513,0.5063968519178488,0.4936031480821513,0.5063968519178488,0.9872062961643026,1.0,1.0,0.0,0.012793703835697445,21,6,9,0.5454545454545454
0.6805741257679206,0.31942587423207913,0.6805741257679208,0.3194258742320792,0.9756060828611427,0.6144578313253012,0.9999999999999998,0.3855421686746986,0.02439391713885708,21,7,8,0.6363636363636364
0.4955156044825575,0.5044843955174425,0.4955156044825575,0.5044843955174425,0.991031208965115,1.0,1.0,0.0,0.008968791034885015,21,8,7,0.7272727272727273
0.9928053803045812,0.007194619695418791,0.9928053803045812,0.007194619695418791,0.9856107606091624,0.0,1.0,1.0,0.014389239390837583,21,9,6,0.8181818181818182
0.47434164902525694,0.525658350974743,0.47434164902525694,0.525658350974743,0.9486832980505139,1.0,1.0,0.0,0.05131670194948612,21,10,4,0.9090909090909091
0.8872983346207417,0.1127016653792583,0.8872983346207417,0.1127016653792583,0.7745966692414834,0.0,1.0,1.0,0.2254033307585166,21,11,4,1.0
0.48928447071843506,0.5107155292815649,0.48928447071843506,0.5107155292815649,0.9785689414368701,1.0,1.0,0.0,0.02143105856312988,22,1,12,0.1
0.4902212780045871,0.5097787219954129,0.4902212780045871,0.5097787219954129,0.9804425560091742,0.9999999999999999,0.9999999999999999,0.0,0.019557443990825707,22,2,12,0.2
0.49539160674833527,0.5046083932516647,0.49539160674833527,0.5046083932516647,0.9907832134966705,1.0,1.0,0.0,0.009216786503329466,22,3,11,0.3
0.5196761185492864,0.4803238814507134,0.5196761185492865,0.48032388145071353,0.9908673886137245,0.9515151515151514,0.9999999999999999,0.048484848484848464,0.009132611386275413,22,4,10,0.4
0.49791230820965526,0.5020876917903447,0.49791230820965526,0.5020876917903447,0.9958246164193105,1.0,1.0,0.0,0.0041753835806894735,22,5,9,0.5
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,22,6,9,0.6
0.5663638133622915,0.4336361866377085,0.5663638133622915,0.4336361866377085,0.9808288925473679,0.8481012658227849,1.0,0.1518987341772151,0.019171107452632064,22,7,8,0.7
0.9928053803045812,0.007194619695418791,0.9928053803045812,0.007194619695418791,0.9856107606091624,0.0,1.0,1.0,0.014389239390837583,22,8,6,0.8
0.49999999999999994,0.49999999999999994,0.5,0.5,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,22,9,5,0.9
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,22,10,3,1.0
0.49930313554985456,0.5006968644501455,0.49930313554985456,0.5006968644501455,0.9986062710997091,1.0,1.0,0.0,0.0013937289002908804,23,1,13,0.09090909090909091
0.5130734592008632,0.48692654079913683,0.5130734592008632,0.48692654079913683,0.9930890671620569,0.9669421487603306,1.0,0.03305785123966942,0.0069109328379430846,23,2,13,0.18181818181818182
0.4964663868173117,0.5035336131826882,0.49646638681731176,0.5035336131826883,0.9929327736346234,0.9999999999999999,0.9999999999999999,0.0,0.007067226365376489,23,3,12,0.2727272727272727
0.4965477147541039,0.503452285245896,0.4965477147541039,0.503452285245896,0.9930954295082078,1.0,1.0,0.0,0.006904570491792161,23,4,11,0.36363636363636365
0.4999999999999999,0.4999999999999999,0.5,0.5,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,0.0,23,5,9,0.45454545454545453
0.4978947274915307,0.5021052725084694,0.4978947274915307,0.5021052725084694,0.9957894549830614,1.0,1.0,0.0,0.004210545016938627,23,6,9,0.5454545454545454
0.5348000482731737,0.46519995172682627,0.5348000482731737,0.46519995172682627,0.9936507294577401,0.9240506329113927,1.0,0.07594936708860733,0.006349270542259866,23,7,8,0.6363636363636364
0.5669441759111289,0.43305582408887117,0.5669441759111289,0.43305582408887117,0.991031208965115,0.8571428571428573,1.0,0.14285714285714268,0.008968791034885015,23,8,7,0.7272727272727273
0.492592183071889,0.507407816928111,0.492592183071889,0.507407816928111,0.985184366143778,1.0,1.0,0.0,0.014815633856221977,23,9,6,0.8181818181818182
0.9873397172404481,0.012660282759551778,0.9873397172404482,0.01266028275955178,0.9746794344808963,0.0,0.9999999999999999,0.9999999999999999,0.025320565519103555,23,10,5,0.9090909090909091
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,23,11,4,1.0
0.49647882942797816,0.5035211705720218,0.49647882942797816,0.5035211705720218,0.9929576588559563,1.0,1.0,0.0,0.007042341144043673,24,1,12,0.1
0.49910634423651923,0.5008936557634808,0.49910634423651923,0.5008936557634808,0.9982126884730385,1.0,1.0,0.0,0.0017873115269615436,24,2,12,0.2
0.49539160674833527,0.5046083932516647,0.49539160674833527,0.5046083932516647,0.9907832134966705,1.0,1.0,0.0,0.009216786503329466,24,3,11,0.3
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,24,4,10,0.4
0.5541491593547838,0.44585084064521613,0.5541491593547838,0.44585084064521613,0.991631652042901,0.8833333333333333,1.0,0.1166666666666667,0.008368347957098954,24,5,9,0.5
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,24,6,8,0.6
0.674087033053986,0.325912966946014,0.674087033053986,0.325912966946014,0.991031208965115,0.642857142857143,1.0,0.357142857142857,0.008968791034885015,24,7,7,0.7
0.49999999999999994,0.49999999999999994,0.5,0.5,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,24,8,5,0.8
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,24,9,4,0.9
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,24,10,3,1.0
0.49930313554985456,0.5006968644501455,0.49930313554985456,0.5006968644501455,0.9986062710997091,1.0,1.0,0.0,0.0013937289002908804,25,1,13,0.1
0.4986130347762215,0.5013869652237786,0.4986130347762215,0.5013869652237786,0.997226069552443,1.0,1.0,0.0,0.002773930447557027,25,2,13,0.2
0.4867286327151526,0.5132713672848475,0.4867286327151526,0.5132713672848475,0.9734572654303052,1.0,1.0,0.0,0.026542734569694804,25,3,11,0.3
0.46845745756230533,0.5315425424376947,0.46845745756230533,0.5315425424376947,0.9276125895432155,0.9906976744186048,1.0,0.00930232558139521,0.07238741045678454,25,4,11,0.4
0.5560397549129228,0.4439602450870771,0.5560397549129229,0.44396024508707715,0.9908673886137245,0.8787878787878788,0.9999999999999999,0.1212121212121211,0.009132611386275413,25,5,10,0.5
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,25,6,9,0.6
0.4969788243046467,0.5030211756953531,0.4969788243046468,0.5030211756953532,0.9939576486092934,0.9999999999999998,0.9999999999999998,0.0,0.006042351390706413,25,7,8,0.7
0.6142857142857143,0.38571428571428573,0.6142857142857143,0.38571428571428573,1.0,0.7714285714285715,1.0,0.22857142857142854,0.0,25,8,6,0.8
0.8499999999999999,0.15,0.85,0.15000000000000002,0.9999999999999999,0.3,0.9999999999999999,0.7,0.0,25,9,5,0.9
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,25,10,4,1.0
0.5414086833356139,0.45859131666438613,0.5414086833356139,0.45859131666438613,0.9969277961190804,0.9141104294478527,1.0,0.0858895705521473,0.003072203880919555,26,1,10,0.25
0.7647997768405067,0.23520022315949332,0.7647997768405067,0.23520022315949332,0.9819805060619657,0.4523809523809524,1.0,0.5476190476190477,0.01801949393803426,26,2,8,0.5
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,26,3,6,0.75
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,26,4,3,1.0
0.535880736096424,0.46411926390357605,0.535880736096424,0.46411926390357605,0.9888885440160523,0.9171270718232044,1.0,0.08287292817679559,0.011111455983947693,27,1,13,0.1111111111111111
0.4999876882153225,0.5000123117846775,0.4999876882153225,0.5000123117846775,0.9929823694376382,0.9930069930069931,1.0,0.006993006993006867,0.007017630562361821,27,2,12,0.2222222222222222
0.5456410575671299,0.4543589424328701,0.5456410575671299,0.4543589424328701,0.9908254941296937,0.8995433789954339,1.0,0.1004566210045661,0.009174505870306326,27,3,11,0.3333333333333333
0.903021064215676,0.09697893578432398,0.903021064215676,0.09697893578432398,0.9939209163101398,0.18787878787878787,0.9999999999999999,0.812121212121212,0.006079083689860099,27,4,10,0.4444444444444444
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,27,5,9,0.5555555555555556
0.6071384249705223,0.39286157502947777,0.6071384249705223,0.39286157502947777,0.9957894549830614,0.7815126050420169,1.0,0.21848739495798308,0.004210545016938627,27,6,9,0.6666666666666666
0.6160625177416215,0.3839374822583786,0.6160625177416215,0.3839374822583786,0.9940297973880049,0.7619047619047621,1.0,0.23809523809523792,0.005970202611995101,27,7,8,0.7777777777777778
0.5294117647058822,0.4705882352941177,0.5294117647058822,0.4705882352941177,1.0,0.9411764705882354,1.0,0.05882352941176461,0.0,27,8,6,0.8888888888888888
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,27,9,4,1.0
0.49911894204674206,0.5008810579532579,0.49911894204674206,0.5008810579532579,0.9982378840934841,0.9999999999999999,0.9999999999999999,0.0,0.0017621159065157599,28,1,12,0.09090909090909091
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,28,2,12,0.18181818181818182
0.4984638980595402,0.5015361019404598,0.4984638980595402,0.5015361019404598,0.9969277961190804,1.0,1.0,0.0,0.003072203880919555,28,3,10,0.2727272727272727
0.8790296481819126,0.12097035181808732,0.8790296481819126,0.12097035181808732,0.9967689737831802,0.23870967741935484,1.0,0.7612903225806451,0.00323102621681981,28,4,10,0.36363636363636365
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,28,5,9,0.45454545454545453
0.4935481167928245,0.5064518832071754,0.49354811679282456,0.5064518832071755,0.987096233585649,0.9999999999999999,0.9999999999999999,0.0,0.01290376641435087,28,6,9,0.5454545454545454
0.9241679842913298,0.07583201570866996,0.9241679842913301,0.07583201570866997,0.9326733179802502,0.08433734939759036,0.9999999999999998,0.9156626506024095,0.06732668201974956,28,7,8,0.6363636363636364
0.9464285714285714,0.05357142857142858,0.9464285714285714,0.05357142857142858,1.0,0.10714285714285716,1.0,0.8928571428571428,0.0,28,8,7,0.7272727272727273
0.6428571428571429,0.3571428571428571,0.6428571428571429,0.3571428571428571,0.8285714285714287,0.5428571428571429,1.0,0.4571428571428571,0.17142857142857126,28,9,6,0.8181818181818182
0.7105263157894737,0.2894736842105264,0.7105263157894737,0.2894736842105264,1.0,0.5789473684210528,1.0,0.42105263157894723,0.0,28,10,5,0.9090909090909091
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,28,11,4,1.0
0.4922827869653197,0.5077172130346801,0.4922827869653198,0.5077172130346802,0.9845655739306394,0.9999999999999998,0.9999999999999998,0.0,0.015434426069360407,29,1,15,0.09090909090909091
0.9879945554321141,0.012005444567885604,0.9879945554321143,0.012005444567885607,0.9759891108642286,0.0,0.9999999999999998,0.9999999999999998,0.024010889135771207,29,2,15,0.18181818181818182
0.9988876515698588,0.0011123484301410191,0.998887651569859,0.0011123484301410194,0.9977753031397177,0.0,0.9999999999999998,0.9999999999999998,0.0022246968602820383,29,3,14,0.2727272727272727
0.988404219830689,0.011595780169310899,0.988404219830689,0.011595780169310899,0.9768084396613781,0.0,0.9999999999999999,0.9999999999999999,0.023191560338621797,29,4,13,0.36363636363636365
0.9855041562276123,0.014495843772387718,0.9855041562276123,0.014495843772387718,0.9710083124552246,0.0,1.0,1.0,0.028991687544775435,29,5,12,0.45454545454545453
0.9988081031915218,0.001191896808478199,0.9988081031915218,0.001191896808478199,0.9976162063830436,0.0,1.0,1.0,0.002383793616956398,29,6,11,0.5454545454545454
0.9952903189039737,0.004709681096026264,0.9952903189039737,0.004709681096026264,0.9905806378079475,0.0,1.0,1.0,0.009419362192052527,29,7,10,0.6363636363636364
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,29,8,8,0.7272727272727273
0.8408882397614077,0.15911176023859225,0.8408882397614077,0.15911176023859225,0.9908673886137246,0.3090909090909091,1.0,0.6909090909090909,0.009132611386275413,29,9,7,0.8181818181818182
0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.0,29,10,6,0.9090909090909091
0.4082482904638631,0.5917517095361369,0.4082482904638631,0.5917517095361369,0.8164965809277261,1.0,1.0,0.0,0.18350341907227385,29,11,4,1.0
0.49460415859861223,0.5053958414013875,0.49460415859861234,0.5053958414013876,0.9892083171972245,0.9999999999999998,0.9999999999999998,0.0,0.010791682802775315,30,1,15,0.1
0.9986468175458945,0.0013531824541053727,0.9986468175458947,0.001353182454105373,0.997293635091789,0.0,0.9999999999999998,0.9999999999999998,0.0027063649082107455,30,2,15,0.2
0.9988776641290088,0.001122335870991198,0.9988776641290088,0.001122335870991198,0.9977553282580176,0.0,1.0,1.0,0.002244671741982396,30,3,14,0.3
0.997229916897507,0.0027700831024930483,0.997229916897507,0.0027700831024930483,0.9944598337950139,0.0,1.0,1.0,0.005540166204986097,30,4,13,0.4
0.9486333946199146,0.0513666053800855,0.9486333946199146,0.0513666053800855,0.9734572654303052,0.0761904761904762,1.0,0.9238095238095239,0.026542734569694804,30,5,11,0.5
0.990768436777046,0.009231563222954042,0.990768436777046,0.009231563222954042,0.9815368735540919,0.0,1.0,1.0,0.018463126445908085,30,6,10,0.6
0.997840162688997,0.002159837311002999,0.997840162688997,0.002159837311002999,0.995680325377994,0.0,1.0,1.0,0.004319674622005998,30,7,9,0.7
0.9908806936738159,0.009119306326183907,0.9908806936738161,0.009119306326183909,0.981761387347632,0.0,0.9999999999999998,0.9999999999999998,0.018238612652367814,30,8,8,0.8
0.9928053803045812,0.007194619695418791,0.9928053803045812,0.007194619695418791,0.9856107606091624,0.0,1.0,1.0,0.014389239390837583,30,9,6,0.9
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,30,10,4,1.0
0.9999999999999998,0.0,1.0,0.0,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.0,31,1,16,0.1
0.9995468961461731,0.00045310385382696383,0.9995468961461731,0.00045310385382696383,0.9990937922923461,0.0,1.0,1.0,0.0009062077076539277,31,2,15,0.2
0.9994453686590202,0.0005546313409797721,0.9994453686590202,0.0005546313409797721,0.9988907373180405,0.0,1.0,1.0,0.0011092626819595441,31,3,14,0.3
0.9992992288076912,0.0007007711923087689,0.9992992288076912,0.0007007711923087689,0.9985984576153825,0.0,1.0,1.0,0.0014015423846175379,31,4,13,0.4
0.993849620321783,0.006150379678216911,0.993849620321783,0.006150379678216911,0.9876992406435662,0.0,1.0,1.0,0.012300759356433821,31,5,12,0.5
0.9442881449785747,0.055711855021425366,0.9442881449785747,0.055711855021425366,0.974996043043569,0.08641975308641975,1.0,0.9135802469135803,0.025003956956430984,31,6,10,0.6
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,31,7,9,0.7
0.7317073170731707,0.2682926829268293,0.7317073170731707,0.2682926829268293,0.926829268292683,0.4634146341463415,1.0,0.5365853658536586,0.07317073170731703,31,8,8,0.8
0.9631804183660067,0.03681958163399335,0.9631804183660067,0.03681958163399335,0.985184366143778,0.05882352941176471,1.0,0.9411764705882353,0.014815633856221977,31,9,6,0.9
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,31,10,4,1.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,32,1,14,0.09090909090909091
0.9951689688301436,0.004831031169856392,0.9951689688301436,0.004831031169856392,0.9903379376602872,0.0,1.0,1.0,0.009662062339712785,32,2,13,0.18181818181818182
0.9920766885256153,0.007923311474384638,0.9920766885256154,0.00792331147438464,0.9982378840934841,0.014084507042253518,0.9999999999999999,0.9859154929577464,0.0017621159065157599,32,3,12,0.2727272727272727
0.9128227994088858,0.08717720059111428,0.9128227994088858,0.08717720059111428,0.9907832134966705,0.1651376146788991,1.0,0.8348623853211009,0.009216786503329466,32,4,11,0.36363636363636365
0.9874980215217846,0.012501978478215492,0.9874980215217846,0.012501978478215492,0.974996043043569,0.0,1.0,1.0,0.025003956956430984,32,5,10,0.45454545454545453
0.975,0.024999999999999998,0.975,0.024999999999999998,1.0,0.049999999999999996,1.0,0.95,0.0,32,6,9,0.5454545454545454
0.7682926829268293,0.23170731707317074,0.7682926829268293,0.23170731707317074,1.0,0.4634146341463415,1.0,0.5365853658536586,0.0,32,7,8,0.6363636363636364
0.9464285714285714,0.05357142857142858,0.9464285714285714,0.05357142857142858,1.0,0.10714285714285716,1.0,0.8928571428571428,0.0,32,8,7,0.7272727272727273
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,32,9,6,0.8181818181818182
0.49999999999999994,0.49999999999999994,0.5,0.5,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.0,32,10,5,0.9090909090909091
0.47434164902525683,0.525658350974743,0.47434164902525694,0.5256583509747431,0.9486832980505137,0.9999999999999999,0.9999999999999999,0.0,0.05131670194948623,32,11,5,1.0
0.49930313554985456,0.5006968644501455,0.49930313554985456,0.5006968644501455,0.9986062710997091,1.0,1.0,0.0,0.0013937289002908804,33,1,13,0.1111111111111111
0.9838023202683321,0.016197679731667934,0.9838023202683321,0.016197679731667934,0.9985905560296219,0.030985915492957743,1.0,0.9690140845070423,0.0014094439703781214,33,2,13,0.2222222222222222
0.9919921348302052,0.008007865169794848,0.9919921348302052,0.008007865169794848,0.9839842696604103,0.0,1.0,1.0,0.016015730339589695,33,3,11,0.3333333333333333
0.755419242358573,0.24458075764142698,0.755419242358573,0.24458075764142698,0.9318911162960934,0.4210526315789474,1.0,0.5789473684210527,0.06810888370390655,33,4,9,0.4444444444444444
0.9847058479491912,0.01529415205080853,0.9847058479491915,0.015294152050808533,0.9694116958983827,0.0,0.9999999999999998,0.9999999999999998,0.03058830410161706,33,5,8,0.5555555555555556
0.9908249086070214,0.009175091392978563,0.9908249086070214,0.009175091392978563,0.9816498172140429,0.0,1.0,1.0,0.018350182785957125,33,6,7,0.6666666666666666
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,33,7,6,0.7777777777777778
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,33,8,5,0.8888888888888888
0.48733971724044817,0.5126602827595517,0.4873397172404483,0.5126602827595518,0.9746794344808963,0.9999999999999999,0.9999999999999999,0.0,0.025320565519103555,33,9,5,1.0
0.49219573054643784,0.5078042694535622,0.49219573054643784,0.5078042694535622,0.9843914610928757,1.0,1.0,0.0,0.015608538907124325,34,1,14,0.09090909090909091
0.9999999999999998,0.0,1.0,0.0,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.0,34,2,14,0.18181818181818182
0.9946901149802316,0.005309885019768201,0.9946901149802319,0.005309885019768202,0.9893802299604635,0.0,0.9999999999999999,0.9999999999999999,0.010619770039536403,34,3,12,0.2727272727272727
0.9964829575149622,0.0035170424850378135,0.9964829575149622,0.0035170424850378135,0.9929659150299244,0.0,1.0,1.0,0.007034084970075627,34,4,11,0.36363636363636365
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,34,5,10,0.45454545454545453
0.993826923805139,0.00617307619486096,0.993826923805139,0.00617307619486096,0.9876538476102781,0.0,1.0,1.0,0.01234615238972192,34,6,10,0.5454545454545454
0.9979123082096553,0.0020876917903447367,0.9979123082096553,0.0020876917903447367,0.9958246164193105,0.0,1.0,1.0,0.0041753835806894735,34,7,9,0.6363636363636364
0.7771084337349395,0.2228915662650602,0.7771084337349398,0.22289156626506026,0.9999999999999998,0.4457831325301204,0.9999999999999998,0.5542168674698793,0.0,34,8,8,0.7272727272727273
0.8269230769230769,0.1730769230769231,0.8269230769230769,0.1730769230769231,1.0,0.3461538461538462,1.0,0.6538461538461537,0.0,34,9,7,0.8181818181818182
0.992592183071889,0.0074078169281109885,0.992592183071889,0.0074078169281109885,0.985184366143778,0.0,1.0,1.0,0.014815633856221977,34,10,6,0.9090909090909091
0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,34,11,5,1.0
